Image Name,Sigma,Intensity,Detail,PSNR (dB)
bubble,85.0,8.0,65.0,9.409353312948737
bubble,85.0,8.0,70.0,9.141748186407133
bubble,85.0,8.0,75.0,9.027726836526398
bubble,85.0,8.0,80.0,10.0684415263743
bubble,85.0,8.0,85.0,8.511962483614983
bubble,85.0,8.0,90.0,8.870714100031906
bubble,85.0,8.0,95.0,9.350741789223964
bubble,85.0,9.0,0.0,9.21448582404503
bubble,85.0,9.0,5.0,12.238194645643105
bubble,85.0,9.0,10.0,11.443451559247462
bubble,85.0,9.0,15.0,11.174939997439973
bubble,85.0,9.0,20.0,10.350735345639777
bubble,85.0,9.0,25.0,10.486594587189373
bubble,85.0,9.0,30.0,9.726894981958665
bubble,85.0,9.0,35.0,9.591510110241627
bubble,85.0,9.0,40.0,10.22460545708052
bubble,85.0,9.0,45.0,9.587666655716422
bubble,85.0,9.0,50.0,9.047626285180646
bubble,85.0,9.0,55.0,9.209243576366001
bubble,85.0,9.0,60.0,9.180412556215408
bubble,85.0,9.0,65.0,10.172549064425183
bubble,85.0,9.0,70.0,9.527225628041924
bubble,85.0,9.0,75.0,9.392166115160258
bubble,85.0,9.0,80.0,9.519811618231312
bubble,85.0,9.0,85.0,8.98765555849408
bubble,85.0,9.0,90.0,9.444243919845391
bubble,85.0,9.0,95.0,9.651098409692212
bubble,85.0,10.0,0.0,9.284541192572322
bubble,85.0,10.0,5.0,14.492387850568367
bubble,85.0,10.0,10.0,11.564060124386424
bubble,85.0,10.0,15.0,10.264390081433449
bubble,85.0,10.0,20.0,10.41076571162414
bubble,85.0,10.0,25.0,10.14726886581877
bubble,85.0,10.0,30.0,10.158850228045447
bubble,85.0,10.0,35.0,9.42310377387315
bubble,85.0,10.0,40.0,8.604755810772456
bubble,85.0,10.0,45.0,9.142890464536553
bubble,85.0,10.0,50.0,9.644935613728961
bubble,85.0,10.0,55.0,9.684607664595632
bubble,85.0,10.0,60.0,9.338065069422484
bubble,85.0,10.0,65.0,9.696059615688686
bubble,85.0,10.0,70.0,9.212504387366137
bubble,85.0,10.0,75.0,10.10016609295816
bubble,85.0,10.0,80.0,9.213340112756072
bubble,85.0,10.0,85.0,9.83159323026577
bubble,85.0,10.0,90.0,10.287144187102749
bubble,85.0,10.0,95.0,9.609149576878812
bubble,90.0,1.0,0.0,8.633136034020607
bubble,90.0,1.0,5.0,10.749373442981849
bubble,90.0,1.0,10.0,10.338963812972905
bubble,90.0,1.0,15.0,9.402006078937324
bubble,90.0,1.0,20.0,9.525359666049283
bubble,90.0,1.0,25.0,9.800951502293264
bubble,90.0,1.0,30.0,9.296693776979216
bubble,90.0,1.0,35.0,9.121450169594949
bubble,90.0,1.0,40.0,8.835775299066247
bubble,90.0,1.0,45.0,8.473430608536098
bubble,90.0,1.0,50.0,8.660130057746239
bubble,90.0,1.0,55.0,9.595198119669726
bubble,90.0,1.0,60.0,8.782478329987942
bubble,90.0,1.0,65.0,9.503062569834123
bubble,90.0,1.0,70.0,8.997509441904306
bubble,90.0,1.0,75.0,8.884428588374215
bubble,90.0,1.0,80.0,8.939907277666695
bubble,90.0,1.0,85.0,9.092691559535536
bubble,90.0,1.0,90.0,8.974314026581407
bubble,90.0,1.0,95.0,9.056965864397627
bubble,90.0,2.0,0.0,8.070681052963463
bubble,90.0,2.0,5.0,9.441685862284128
bubble,90.0,2.0,10.0,9.2716914895775
bubble,90.0,2.0,15.0,9.72634767733463
bubble,90.0,2.0,20.0,9.620748716037443
bubble,90.0,2.0,25.0,9.151921002077536
bubble,90.0,2.0,30.0,9.358884942075141
bubble,90.0,2.0,35.0,9.114250413657551
bubble,90.0,2.0,40.0,9.294400498295326
bubble,90.0,2.0,45.0,9.25077973264705
bubble,90.0,2.0,50.0,9.538743957600136
bubble,90.0,2.0,55.0,9.305308664878774
bubble,90.0,2.0,60.0,9.817878986341448
bubble,90.0,2.0,65.0,8.45016076311223
bubble,90.0,2.0,70.0,9.287381075556596
bubble,90.0,2.0,75.0,9.069034860818164
bubble,90.0,2.0,80.0,9.289031171783245
bubble,90.0,2.0,85.0,8.640666274190831
bubble,90.0,2.0,90.0,8.859797718340213
bubble,90.0,2.0,95.0,8.925779310700989
bubble,90.0,3.0,0.0,8.675416992600791
bubble,90.0,3.0,5.0,10.504404736318437
bubble,90.0,3.0,10.0,9.614673720055533
bubble,90.0,3.0,15.0,10.350658499038325
bubble,90.0,3.0,20.0,9.817905596086174
bubble,90.0,3.0,25.0,8.865469057756789
bubble,90.0,3.0,30.0,9.857144713184326
bubble,90.0,3.0,35.0,9.00686811638307
bubble,90.0,3.0,40.0,9.129463661668536
bubble,90.0,3.0,45.0,8.570152990575505
bubble,90.0,3.0,50.0,8.910665442950654
bubble,90.0,3.0,55.0,9.368776198821546
bubble,90.0,3.0,60.0,8.527410958932252
bubble,90.0,3.0,65.0,8.993493151591117
bubble,90.0,3.0,70.0,9.553438631118766
bubble,90.0,3.0,75.0,9.142991715915585
bubble,90.0,3.0,80.0,9.533116432205585
bubble,90.0,3.0,85.0,8.491852308676178
bubble,90.0,3.0,90.0,9.390292119065311
bubble,90.0,3.0,95.0,7.0104964389727735
bubble,90.0,4.0,0.0,9.306189925000233
bubble,90.0,4.0,5.0,10.858400329079055
bubble,90.0,4.0,10.0,10.124568454534737
bubble,90.0,4.0,15.0,10.542149444382764
bubble,90.0,4.0,20.0,9.499935137207212
bubble,90.0,4.0,25.0,8.583221652959367
bubble,90.0,4.0,30.0,9.317887666507778
bubble,90.0,4.0,35.0,9.494779715021595
bubble,90.0,4.0,40.0,8.617707439083084
bubble,90.0,4.0,45.0,9.672666327236731
bubble,90.0,4.0,50.0,8.464974500656993
bubble,90.0,4.0,55.0,9.565226659441093
bubble,90.0,4.0,60.0,8.748852235848384
bubble,90.0,4.0,65.0,9.77655757846081
bubble,90.0,4.0,70.0,8.937015689180221
bubble,90.0,4.0,75.0,9.500739194118985
bubble,90.0,4.0,80.0,7.316311587859645
bubble,90.0,4.0,85.0,8.948053306397469
bubble,90.0,4.0,90.0,9.216483967159752
bubble,90.0,4.0,95.0,8.11614410497641
bubble,90.0,5.0,0.0,8.377113802542206
bubble,90.0,5.0,5.0,12.511817750222995
bubble,90.0,5.0,10.0,10.662549309795406
bubble,90.0,5.0,15.0,9.586322025995486
bubble,90.0,5.0,20.0,9.278431831691066
bubble,90.0,5.0,25.0,9.738666982946471
bubble,90.0,5.0,30.0,8.62061962456599
bubble,90.0,5.0,35.0,9.546204365322241
bubble,90.0,5.0,40.0,9.648791422094373
bubble,90.0,5.0,45.0,9.334383851008603
bubble,90.0,5.0,50.0,8.701681028566185
bubble,90.0,5.0,55.0,9.279866726790443
bubble,90.0,5.0,60.0,7.705597009540438
bubble,90.0,5.0,65.0,9.574629186555542
bubble,90.0,5.0,70.0,8.858549337529055
bubble,90.0,5.0,75.0,9.563318792310053
bubble,90.0,5.0,80.0,9.290676542025656
bubble,90.0,5.0,85.0,8.933308165265768
bubble,90.0,5.0,90.0,9.701222953113989
bubble,90.0,5.0,95.0,9.218084667593537
bubble,90.0,6.0,0.0,8.407036018067034
bubble,90.0,6.0,5.0,13.052364661443946
bubble,90.0,6.0,10.0,10.462877336001423
bubble,90.0,6.0,15.0,10.603544884649398
bubble,90.0,6.0,20.0,9.680935759000327
bubble,90.0,6.0,25.0,9.17892711635343
bubble,90.0,6.0,30.0,9.281164520054006
bubble,90.0,6.0,35.0,9.534768756865788
bubble,90.0,6.0,40.0,9.474177562746542
bubble,90.0,6.0,45.0,9.351393781970216
bubble,90.0,6.0,50.0,8.996392221052211
bubble,90.0,6.0,55.0,8.589975504311006
bubble,90.0,6.0,60.0,9.866329364526667
bubble,90.0,6.0,65.0,8.544825744833004
bubble,90.0,6.0,70.0,8.930481719091635
bubble,90.0,6.0,75.0,8.708474302795818
bubble,90.0,6.0,80.0,9.26825129144438
bubble,90.0,6.0,85.0,9.482777132059452
bubble,90.0,6.0,90.0,9.626460892515572
bubble,90.0,6.0,95.0,9.363120457126405
bubble,90.0,7.0,0.0,9.111730642987748
bubble,90.0,7.0,5.0,13.183005937663136
bubble,90.0,7.0,10.0,10.80236952958736
bubble,90.0,7.0,15.0,11.132368335446348
bubble,90.0,7.0,20.0,9.65826557163548
bubble,90.0,7.0,25.0,9.743150049639834
bubble,90.0,7.0,30.0,10.006769783451775
bubble,90.0,7.0,35.0,9.508146917078818
bubble,90.0,7.0,40.0,9.641241009907358
bubble,90.0,7.0,45.0,8.62831045068084
bubble,90.0,7.0,50.0,8.569800279002154
bubble,90.0,7.0,55.0,8.990990911725746
bubble,90.0,7.0,60.0,8.935067630268277
bubble,90.0,7.0,65.0,9.547331147643929
bubble,90.0,7.0,70.0,8.993437448714156
bubble,90.0,7.0,75.0,8.893873222465462
bubble,90.0,7.0,80.0,8.817663502780293
bubble,90.0,7.0,85.0,9.484140438143589
bubble,90.0,7.0,90.0,9.155509612609773
bubble,90.0,7.0,95.0,9.484627917423452
bubble,90.0,8.0,0.0,7.775289386987652
bubble,90.0,8.0,5.0,11.874525133543887
bubble,90.0,8.0,10.0,10.947456800257239
bubble,90.0,8.0,15.0,10.398543864322978
bubble,90.0,8.0,20.0,9.432314331094489
bubble,90.0,8.0,25.0,9.967618564650989
bubble,90.0,8.0,30.0,9.463675060798494
bubble,90.0,8.0,35.0,9.070230724371806
bubble,90.0,8.0,40.0,9.865726546323254
bubble,90.0,8.0,45.0,9.099954998186377
bubble,90.0,8.0,50.0,9.576459743641118
bubble,90.0,8.0,55.0,9.834001278336904
bubble,90.0,8.0,60.0,9.429977316853382
bubble,90.0,8.0,65.0,8.395587031464293
bubble,90.0,8.0,70.0,8.714040792833682
bubble,90.0,8.0,75.0,9.47713786766846
bubble,90.0,8.0,80.0,8.873647909089431
bubble,90.0,8.0,85.0,9.62905987602175
bubble,90.0,8.0,90.0,9.496719460868293
bubble,90.0,8.0,95.0,9.52710330012754
bubble,90.0,9.0,0.0,9.042826593066094
bubble,90.0,9.0,5.0,13.739264662423935
bubble,90.0,9.0,10.0,10.997096237707915
bubble,90.0,9.0,15.0,9.717004511481276
bubble,90.0,9.0,20.0,10.25708302896798
bubble,90.0,9.0,25.0,9.582420072485926
bubble,90.0,9.0,30.0,9.719783968954168
bubble,90.0,9.0,35.0,9.068567880624204
bubble,90.0,9.0,40.0,9.463626688290722
bubble,90.0,9.0,45.0,9.880974019631553
bubble,90.0,9.0,50.0,9.479624338710646
bubble,90.0,9.0,55.0,9.551893119734817
bubble,90.0,9.0,60.0,9.269170543169755
bubble,90.0,9.0,65.0,9.436554762418396
bubble,90.0,9.0,70.0,8.313877381653722
bubble,90.0,9.0,75.0,9.09816044105342
bubble,90.0,9.0,80.0,9.308665288331762
bubble,90.0,9.0,85.0,9.565446806256762
bubble,90.0,9.0,90.0,9.810512448546687
bubble,90.0,9.0,95.0,8.462775489416128
bubble,90.0,10.0,0.0,8.663108784145496
bubble,90.0,10.0,5.0,14.6261730199706
bubble,90.0,10.0,10.0,10.385290117816703
bubble,90.0,10.0,15.0,10.451102074690684
bubble,90.0,10.0,20.0,10.069667661993591
bubble,90.0,10.0,25.0,9.753912994421693
bubble,90.0,10.0,30.0,9.88149476143322
bubble,90.0,10.0,35.0,9.587006223629174
bubble,90.0,10.0,40.0,8.942516591088868
bubble,90.0,10.0,45.0,7.657846760772494
bubble,90.0,10.0,50.0,9.14653489207079
bubble,90.0,10.0,55.0,9.847814282953502
bubble,90.0,10.0,60.0,9.57934797270532
bubble,90.0,10.0,65.0,9.287063106267263
bubble,90.0,10.0,70.0,8.774364059698247
bubble,90.0,10.0,75.0,8.034033841906984
bubble,90.0,10.0,80.0,8.948798964160698
bubble,90.0,10.0,85.0,9.281757237794636
bubble,90.0,10.0,90.0,9.161943166218217
bubble,90.0,10.0,95.0,9.492808712964186
bubble,95.0,1.0,0.0,8.391690208721428
bubble,95.0,1.0,5.0,9.522059637326851
bubble,95.0,1.0,10.0,9.27167744976874
bubble,95.0,1.0,15.0,8.885564095704337
bubble,95.0,1.0,20.0,8.71823081205186
bubble,95.0,1.0,25.0,8.385834910124517
bubble,95.0,1.0,30.0,8.854499432257937
bubble,95.0,1.0,35.0,7.2417091302278624
bubble,95.0,1.0,40.0,8.712193932233326
bubble,95.0,1.0,45.0,8.576441125348554
bubble,95.0,1.0,50.0,8.833413443120207
bubble,95.0,1.0,55.0,8.463878931586423
bubble,95.0,1.0,60.0,7.979235414535014
bubble,95.0,1.0,65.0,8.571592458448968
bubble,95.0,1.0,70.0,8.025529864077187
bubble,95.0,1.0,75.0,7.597671372907406
bubble,95.0,1.0,80.0,8.804720206205568
bubble,95.0,1.0,85.0,8.693706042435533
bubble,95.0,1.0,90.0,9.051348945077146
bubble,95.0,1.0,95.0,8.626185489718669
bubble,95.0,2.0,0.0,8.494063193747976
bubble,95.0,2.0,5.0,9.673748025119712
bubble,95.0,2.0,10.0,9.002188535442244
bubble,95.0,2.0,15.0,8.755013185255166
bubble,95.0,2.0,20.0,8.74989841204226
bubble,95.0,2.0,25.0,7.388194765663703
bubble,95.0,2.0,30.0,8.943906258285887
bubble,95.0,2.0,35.0,7.1155787671865625
bubble,95.0,2.0,40.0,8.628132038678995
bubble,95.0,2.0,45.0,8.430155177885151
bubble,95.0,2.0,50.0,7.559733889951698
bubble,95.0,2.0,55.0,8.7241726430198
bubble,95.0,2.0,60.0,7.717638639627169
bubble,95.0,2.0,65.0,8.089143345692161
bubble,95.0,2.0,70.0,7.936601994643262
bubble,95.0,2.0,75.0,8.818926072810747
bubble,95.0,2.0,80.0,7.947667557485842
bubble,95.0,2.0,85.0,7.993812062849032
bubble,95.0,2.0,90.0,8.813246292785346
bubble,95.0,2.0,95.0,9.048867471235964
bubble,95.0,3.0,0.0,7.865998135278637
bubble,95.0,3.0,5.0,10.926840801894242
bubble,95.0,3.0,10.0,9.04389874766501
bubble,95.0,3.0,15.0,8.364647319148464
bubble,95.0,3.0,20.0,8.704525851354276
bubble,95.0,3.0,25.0,8.651277416908437
bubble,95.0,3.0,30.0,8.836590229733005
bubble,95.0,3.0,35.0,8.878420404087471
bubble,95.0,3.0,40.0,8.787856543344121
bubble,95.0,3.0,45.0,8.145342312898459
bubble,95.0,3.0,50.0,8.989934126009473
bubble,95.0,3.0,55.0,8.219733009366694
bubble,95.0,3.0,60.0,7.322767965866048
bubble,95.0,3.0,65.0,8.631631728062995
bubble,95.0,3.0,70.0,8.137888535191003
bubble,95.0,3.0,75.0,7.705723866319207
bubble,95.0,3.0,80.0,7.200739809940457
bubble,95.0,3.0,85.0,6.883503016476814
bubble,95.0,3.0,90.0,8.84664173688445
bubble,95.0,3.0,95.0,9.003645240302243
bubble,95.0,4.0,0.0,7.339296426620775
bubble,95.0,4.0,5.0,8.738084066196643
bubble,95.0,4.0,10.0,9.348335819499551
bubble,95.0,4.0,15.0,9.549304466112783
bubble,95.0,4.0,20.0,8.587042524717837
bubble,95.0,4.0,25.0,9.277729140438858
bubble,95.0,4.0,30.0,9.057172335404305
bubble,95.0,4.0,35.0,9.060293253639356
bubble,95.0,4.0,40.0,7.735421860293885
bubble,95.0,4.0,45.0,8.905006122700303
bubble,95.0,4.0,50.0,8.385496319065759
bubble,95.0,4.0,55.0,7.457356759929147
bubble,95.0,4.0,60.0,7.6507642666817475
bubble,95.0,4.0,65.0,8.500065211542847
bubble,95.0,4.0,70.0,8.469256092190793
bubble,95.0,4.0,75.0,8.788260425752169
bubble,95.0,4.0,80.0,9.291623540929962
bubble,95.0,4.0,85.0,8.565973880293997
bubble,95.0,4.0,90.0,8.751232630009747
bubble,95.0,4.0,95.0,7.663633460241469
bubble,95.0,5.0,0.0,7.184816763596985
bubble,95.0,5.0,5.0,11.298951045433615
bubble,95.0,5.0,10.0,10.076651458067394
bubble,95.0,5.0,15.0,9.208379515217644
bubble,95.0,5.0,20.0,9.302755030414751
bubble,95.0,5.0,25.0,7.878252738045933
bubble,95.0,5.0,30.0,7.841660701146583
bubble,95.0,5.0,35.0,8.421886350494507
bubble,95.0,5.0,40.0,7.7265152543515905
bubble,95.0,5.0,45.0,8.49408143646677
bubble,95.0,5.0,50.0,8.561021061924443
bubble,95.0,5.0,55.0,8.255746233511589
bubble,95.0,5.0,60.0,7.66141622095058
bubble,95.0,5.0,65.0,6.9532765589540855
bubble,95.0,5.0,70.0,8.477530182902736
bubble,95.0,5.0,75.0,8.300843105763056
bubble,95.0,5.0,80.0,8.604431926331625
bubble,95.0,5.0,85.0,8.573996680057789
bubble,95.0,5.0,90.0,8.326778253973735
bubble,95.0,5.0,95.0,8.016731819385154
bubble,95.0,6.0,0.0,8.069653038149479
bubble,95.0,6.0,5.0,12.654389999153596
bubble,95.0,6.0,10.0,9.782348967514725
bubble,95.0,6.0,15.0,9.102639017565858
bubble,95.0,6.0,20.0,7.955511019644911
bubble,95.0,6.0,25.0,8.595583556283026
bubble,95.0,6.0,30.0,7.525654039289929
bubble,95.0,6.0,35.0,8.928457430128221
bubble,95.0,6.0,40.0,8.684543011158116
bubble,95.0,6.0,45.0,9.188481093973808
bubble,95.0,6.0,50.0,8.627650581310778
bubble,95.0,6.0,55.0,8.875784916015844
bubble,95.0,6.0,60.0,8.162649956948439
bubble,95.0,6.0,65.0,6.23174858045884
bubble,95.0,6.0,70.0,8.000082579204946
bubble,95.0,6.0,75.0,8.575823323640941
bubble,95.0,6.0,80.0,7.318288549609218
bubble,95.0,6.0,85.0,9.288733927167748
bubble,95.0,6.0,90.0,8.444343200238265
bubble,95.0,6.0,95.0,8.126383780968316
bubble,95.0,7.0,0.0,7.910078384900744
bubble,95.0,7.0,5.0,12.09800755691582
bubble,95.0,7.0,10.0,8.737049268218332
bubble,95.0,7.0,15.0,7.1629831450607995
bubble,95.0,7.0,20.0,7.921457824493066
bubble,95.0,7.0,25.0,8.165919458915544
bubble,95.0,7.0,30.0,9.127462689587556
bubble,95.0,7.0,35.0,7.486741910423339
bubble,95.0,7.0,40.0,9.272945667048774
bubble,95.0,7.0,45.0,8.76045472306066
bubble,95.0,7.0,50.0,9.031367147724488
bubble,95.0,7.0,55.0,8.068898052248553
bubble,95.0,7.0,60.0,8.367828922121639
bubble,95.0,7.0,65.0,8.788370473413295
bubble,95.0,7.0,70.0,7.748687734136928
bubble,95.0,7.0,75.0,8.782989742295234
bubble,95.0,7.0,80.0,8.558669921190697
bubble,95.0,7.0,85.0,8.157705526494537
bubble,95.0,7.0,90.0,6.8437445934292285
bubble,95.0,7.0,95.0,8.326492244813638
bubble,95.0,8.0,0.0,9.086282647045307
bubble,95.0,8.0,5.0,12.784572194408257
bubble,95.0,8.0,10.0,8.799440423228894
bubble,95.0,8.0,15.0,9.472560955038883
bubble,95.0,8.0,20.0,8.48469608515871
bubble,95.0,8.0,25.0,8.463090342437415
bubble,95.0,8.0,30.0,8.763659472999517
bubble,95.0,8.0,35.0,8.782424922938496
bubble,95.0,8.0,40.0,8.692840658568686
bubble,95.0,8.0,45.0,9.408846056097868
bubble,95.0,8.0,50.0,7.4130567348039555
bubble,95.0,8.0,55.0,8.21161001253677
bubble,95.0,8.0,60.0,8.769994503802844
bubble,95.0,8.0,65.0,6.877091126657272
bubble,95.0,8.0,70.0,8.522700607092727
bubble,95.0,8.0,75.0,7.6636455348598895
bubble,95.0,8.0,80.0,8.134663047205294
bubble,95.0,8.0,85.0,8.125603817338845
bubble,95.0,8.0,90.0,9.038626047751912
bubble,95.0,8.0,95.0,8.220805714038494
bubble,95.0,9.0,0.0,8.516329900817594
bubble,95.0,9.0,5.0,11.856254518729974
bubble,95.0,9.0,10.0,9.47516420971416
bubble,95.0,9.0,15.0,8.556348982337939
bubble,95.0,9.0,20.0,8.037242357260464
bubble,95.0,9.0,25.0,9.079666051605038
bubble,95.0,9.0,30.0,8.476817120261343
bubble,95.0,9.0,35.0,8.084023463592926
bubble,95.0,9.0,40.0,8.736763471688366
bubble,95.0,9.0,45.0,9.027279028015146
bubble,95.0,9.0,50.0,8.656719618796355
bubble,95.0,9.0,55.0,8.182604138160553
bubble,95.0,9.0,60.0,8.919741570966918
bubble,95.0,9.0,65.0,8.292103867398282
bubble,95.0,9.0,70.0,8.229185485136409
bubble,95.0,9.0,75.0,8.044088961243578
bubble,95.0,9.0,80.0,8.187962302630536
bubble,95.0,9.0,85.0,8.130006747402412
bubble,95.0,9.0,90.0,7.511243358624027
bubble,95.0,9.0,95.0,8.773426689134947
bubble,95.0,10.0,0.0,9.110823449009857
bubble,95.0,10.0,5.0,13.688476243445225
bubble,95.0,10.0,10.0,8.32603772560676
bubble,95.0,10.0,15.0,8.872859578349908
bubble,95.0,10.0,20.0,9.330066999107476
bubble,95.0,10.0,25.0,8.784748530054497
bubble,95.0,10.0,30.0,8.519074142428343
bubble,95.0,10.0,35.0,9.43580255452479
bubble,95.0,10.0,40.0,8.616313801756858
bubble,95.0,10.0,45.0,8.274865240528099
bubble,95.0,10.0,50.0,8.367039771100576
bubble,95.0,10.0,55.0,9.41374833322176
bubble,95.0,10.0,60.0,9.025102043407378
bubble,95.0,10.0,65.0,8.768711916104886
bubble,95.0,10.0,70.0,8.885817659700471
bubble,95.0,10.0,75.0,8.365970338833144
bubble,95.0,10.0,80.0,8.90833253614567
bubble,95.0,10.0,85.0,8.078086467310905
bubble,95.0,10.0,90.0,9.142126134343448
bubble,95.0,10.0,95.0,9.010959064934884
eagle,5.0,1.0,0.0,34.457517728555715
eagle,5.0,1.0,5.0,36.61363717387616
eagle,5.0,1.0,10.0,34.561450511258585
eagle,5.0,1.0,15.0,34.12705857346695
eagle,5.0,1.0,20.0,35.23064633103731
eagle,5.0,1.0,25.0,35.274780284407136
eagle,5.0,1.0,30.0,35.219395887943676
eagle,5.0,1.0,35.0,34.88626973498664
eagle,5.0,1.0,40.0,34.0986913288522
eagle,5.0,1.0,45.0,33.863206242384116
eagle,5.0,1.0,50.0,34.67734768811042
eagle,5.0,1.0,55.0,33.474405274234236
eagle,5.0,1.0,60.0,34.895445080829546
eagle,5.0,1.0,65.0,34.78227968298546
eagle,5.0,1.0,70.0,29.90706872995724
eagle,5.0,1.0,75.0,33.25283648054889
eagle,5.0,1.0,80.0,33.18909887479624
eagle,5.0,1.0,85.0,34.13737203207259
eagle,5.0,1.0,90.0,34.44763119947127
eagle,5.0,1.0,95.0,33.87924277300894
eagle,5.0,2.0,0.0,31.141096417454147
eagle,5.0,2.0,5.0,33.57030849032161
eagle,5.0,2.0,10.0,36.453139967146136
eagle,5.0,2.0,15.0,35.790451384849895
eagle,5.0,2.0,20.0,35.415327609573296
eagle,5.0,2.0,25.0,35.6338349501434
eagle,5.0,2.0,30.0,34.57435094276269
eagle,5.0,2.0,35.0,33.683231064826565
eagle,5.0,2.0,40.0,33.03374225924797
eagle,5.0,2.0,45.0,34.50063650845003
eagle,5.0,2.0,50.0,34.47995962219197
eagle,5.0,2.0,55.0,34.519059257781905
eagle,5.0,2.0,60.0,33.129468650293795
eagle,5.0,2.0,65.0,31.59701471454161
eagle,5.0,2.0,70.0,34.712269338733876
eagle,5.0,2.0,75.0,34.030598098886685
eagle,5.0,2.0,80.0,32.55767164621855
eagle,5.0,2.0,85.0,34.61546959109241
eagle,5.0,2.0,90.0,34.501500563435805
eagle,5.0,2.0,95.0,34.235111001768786
eagle,5.0,3.0,0.0,34.137122882391
eagle,5.0,3.0,5.0,36.71976652525629
eagle,5.0,3.0,10.0,37.20828470400545
eagle,5.0,3.0,15.0,36.993284013619984
eagle,5.0,3.0,20.0,31.303609052597388
eagle,5.0,3.0,25.0,36.13336957245053
eagle,5.0,3.0,30.0,35.216733904631006
eagle,5.0,3.0,35.0,34.67207318988061
eagle,5.0,3.0,40.0,35.17201937101642
eagle,5.0,3.0,45.0,35.45859205782574
eagle,5.0,3.0,50.0,34.950861713716314
eagle,5.0,3.0,55.0,35.115648028927026
eagle,5.0,3.0,60.0,34.845055794099785
eagle,5.0,3.0,65.0,34.47971541433295
eagle,5.0,3.0,70.0,34.857722076696575
eagle,5.0,3.0,75.0,34.15814749954656
eagle,5.0,3.0,80.0,34.73107333571647
eagle,5.0,3.0,85.0,33.81454432867375
eagle,5.0,3.0,90.0,30.969102309631484
eagle,5.0,3.0,95.0,30.596453965531467
eagle,5.0,4.0,0.0,33.0463331999689
eagle,5.0,4.0,5.0,36.742791714156
eagle,5.0,4.0,10.0,37.26778740244893
eagle,5.0,4.0,15.0,34.25694822615336
eagle,5.0,4.0,20.0,35.74578999270606
eagle,5.0,4.0,25.0,36.32848561043159
eagle,5.0,4.0,30.0,35.951110412064864
eagle,5.0,4.0,35.0,35.45943593140353
eagle,5.0,4.0,40.0,35.306878357054075
eagle,5.0,4.0,45.0,35.02475948147702
eagle,5.0,4.0,50.0,34.358377286313555
eagle,5.0,4.0,55.0,34.71878857573848
eagle,5.0,4.0,60.0,35.114427944008696
eagle,5.0,4.0,65.0,35.11133987358089
eagle,5.0,4.0,70.0,33.254468710679554
eagle,5.0,4.0,75.0,34.79148589367943
eagle,5.0,4.0,80.0,33.91444636053167
eagle,5.0,4.0,85.0,33.650761042042774
eagle,5.0,4.0,90.0,33.801131796732946
eagle,5.0,4.0,95.0,33.807075053122894
eagle,5.0,5.0,0.0,31.841773631144196
eagle,5.0,5.0,5.0,36.50303651967108
eagle,5.0,5.0,10.0,34.99874953957412
eagle,5.0,5.0,15.0,35.956262468794314
eagle,5.0,5.0,20.0,36.417171698785246
eagle,5.0,5.0,25.0,36.0656909456998
eagle,5.0,5.0,30.0,35.24896653190785
eagle,5.0,5.0,35.0,36.08936616609972
eagle,5.0,5.0,40.0,35.85875317872605
eagle,5.0,5.0,45.0,35.57244617326082
eagle,5.0,5.0,50.0,35.046630641120466
eagle,5.0,5.0,55.0,35.334702690718906
eagle,5.0,5.0,60.0,34.7320753254534
eagle,5.0,5.0,65.0,34.44769069592168
eagle,5.0,5.0,70.0,35.08117584944228
eagle,5.0,5.0,75.0,34.70544792905387
eagle,5.0,5.0,80.0,33.269525940716576
eagle,5.0,5.0,85.0,34.14980608887953
eagle,5.0,5.0,90.0,34.49404238495845
eagle,5.0,5.0,95.0,33.91322621125506
eagle,5.0,6.0,0.0,34.5366017374641
eagle,5.0,6.0,5.0,35.19809496025519
eagle,5.0,6.0,10.0,36.704247428284155
eagle,5.0,6.0,15.0,37.353382953829865
eagle,5.0,6.0,20.0,36.33431194092051
eagle,5.0,6.0,25.0,36.838998781662724
eagle,5.0,6.0,30.0,36.23305745183698
eagle,5.0,6.0,35.0,35.671088971937216
eagle,5.0,6.0,40.0,35.25810594491162
eagle,5.0,6.0,45.0,35.557470776322326
eagle,5.0,6.0,50.0,35.6658585846005
eagle,5.0,6.0,55.0,34.51232072500325
eagle,5.0,6.0,60.0,35.20361460672512
eagle,5.0,6.0,65.0,33.943607375169904
eagle,5.0,6.0,70.0,34.962255140160075
eagle,5.0,6.0,75.0,34.84312456048237
eagle,5.0,6.0,80.0,34.84125204327117
eagle,5.0,6.0,85.0,34.66006458252545
eagle,5.0,6.0,90.0,34.58326983995348
eagle,5.0,6.0,95.0,34.39927167853269
eagle,5.0,7.0,0.0,34.46413301134668
eagle,5.0,7.0,5.0,35.414127748418274
eagle,5.0,7.0,10.0,37.244804371477706
eagle,5.0,7.0,15.0,37.297487180562136
eagle,5.0,7.0,20.0,37.041237274844896
